Item,SKU,Categoria,Itens vendidos,Vendas brutas,Itens reembolsados,Reembolsos,Descontos,Vendas líquidas,Custo das mercadorias,Lucro bruto,Margem,Impostos
Bata adulto,10000,Outros,17.0,1020.0,0,0,0,1020.0,442.0,578.0,,0
Bata infantil,10001,Outros,8.0,360.0,0,0,0,360.0,144.0,216.0,,0
Body,10003,Outros,45.0,1540.0,0,0,0,1540.0,652.5,887.5,,0
Body conjunto,10004,Outros,4.0,240.0,0,0,0,240.0,110.0,130.0,,0
Bolsa 55,10020,Outros,28.0,1540.0,0,0,0,1540.0,616.0,924.0,,0
Bolsa kit 125,10039,Outros,81.0,10125.0,0,0,0,10125.0,4455.0,5670.0,,0
Bolsinha 12,10021,Outros,5.0,75.0,0,0,0,75.0,30.0,45.0,,0
Bolsinha 15,10022,Outros,11.0,180.0,0,0,0,180.0,88.0,92.0,,0
Boneca,10032,Outros,12.0,405.0,0,0,0,405.0,156.0,249.0,,0
Boneca oxe,10040,Outros,5.0,250.0,0,0,0,250.0,130.0,120.0,,0
Boné,10031,Outros,2.0,120.0,0,0,0,120.0,56.0,64.0,,0
Caneca louça,10030,Outros,114.0,3990.0,0,0,0,3990.0,1653.0,2337.0,,0
Caneca Ágata 20,10028,Outros,69.0,1380.0,0,0,0,1380.0,690.0,690.0,,0
Caneca Ágata 30,10029,Outros,13.0,390.0,0,0,0,390.0,195.0,195.0,,0
Canga elastano,10005,Outros,85.0,4510.0,0,0,0,4510.0,1700.0,2810.0,,0
Canga viscose,10006,Outros,19.0,1235.0,0,0,0,1235.0,475.0,760.0,,0
Carteira alça,10023,Outros,98.0,1455.0,0,0,0,1455.0,490.0,965.0,,0
Chaveiro 5,10033,Outros,35.0,172.78,0,0,0,172.78,35.0,137.78,,0
Chaveiro ímã 10,10034,Outros,664.0,6609.99,0,0,0,6609.99,3320.0,3289.99,,0
Color 60,10007,Outros,44.0,2593.6,0,0,0,2593.6,990.0,1603.6,,0
Color XG 65,10008,Outros,7.0,455.0,0,0,0,455.0,178.5,276.5,,0
Ecobag,10025,Outros,78.0,1925.0,0,0,0,1925.0,780.0,1145.0,,0
Embalagem presente 10,10037,Outros,2.0,14.0,0,0,0,14.0,6.4,7.6,,0
Embalagem presente 5,10036,Outros,31.0,137.2,0,0,0,137.2,62.0,75.2,,0
Imã 15,10035,Outros,77.0,1155.0,0,0,0,1155.0,385.0,770.0,,0
Macaquinho,10009,Outros,7.0,350.0,0,0,0,350.0,126.0,224.0,,0
Necessaire,10026,Outros,248.0,4893.2,0,0,0,4893.2,1984.0,2909.2,,0
Oxe adulto,10010,Outros,10.0,600.0,0,0,0,600.0,259.5,340.5,,0
Oxe conjunto,10012,Outros,15.0,1200.0,0,0,0,1200.0,562.5,637.5,,0
Oxe infantil,10011,Outros,16.0,880.0,0,0,0,880.0,334.4,545.6,,0
Oxe XG,10013,Outros,6.0,390.0,0,0,0,390.0,191.4,198.6,,0
Placa,10019,Outros,255.0,5077.22,0,0,0,5077.22,1530.0,3547.22,,0
Placa kit 100,10038,Outros,60.0,6000.0,0,0,0,6000.0,2160.0,3840.0,,0
Porta lingerie,10027,Outros,16.0,400.0,0,0,0,400.0,136.0,264.0,,0
Regional adulto,10014,Outros,423.0,23265.0,0,0,0,23265.0,10363.5,12901.5,,0
Regional infantil,10015,Outros,44.0,1980.0,0,0,0,1980.0,968.0,1012.0,,0
Saída praia,10016,Outros,25.0,1560.0,0,0,0,1560.0,732.5,827.5,,0
Sereia,10017,Outros,2.0,360.0,0,0,0,360.0,170.0,190.0,,0
Vestido algodão,10018,Outros,17.0,1020.0,0,0,0,1020.0,357.0,663.0,,0
